7	「忘れるよ……俺はきっとコノミがいない時間に耐えられないから」
14	【コノミ】「そっか〜。残念だけど、それじゃ、しょうがないね〜」
16	コノミはいつものように達観した顔で仕方がないね、と笑う。
23	【コノミ】「じゃあ、ボクが忘れないでおくね〜？　ニンゲンくんが死ぬまで忘れたりしない〜」
25	「俺が死ぬまで……か」
32	【コノミ】「そだよ〜？　だから長生きしてね〜？　傍にいなくても、ボクは絶対にニンゲンくんのこと忘れたりしないから〜」
39	【コノミ】「ニンゲンくんがボクのこと忘れちゃっても、ボクはいつでもニンゲンくんのこと思ってるからね〜」
45	あまりにも穏やかで優しすぎる観察者の声。
47	コノミの姿が遠ざかる。
49	コノミがエルフの里へと戻っていく。
51	「さよなら、コノミ。さよなら、みんな」
63	俺は小屋に戻ってくると、しっかりと戸締りしてトキワスレの香に火をつけた。
65	ひどく柔らかで優しい香りがした。
67	この小屋にも、俺の体にもコノミたちの思いは染み付いていて、ちょっとやそっとのことじゃ忘れるなんて出来そうもない。
69	楽しかった日々、ふたりきりで過ごした時のこと、腕の中で跳ねた華奢な体、その体温。俺をねだり喘ぐ艶かしい声、柔らかな髪。
71	忘れようにも忘れられないその記憶は、たとえコノミがいなくても容易に思い出せるくらいに鮮やかで……。
73	俺は祈るように香が燻し出す煙の中で目を閉じた。
75	忘れたくなんかない。コノミのことを記憶から消すなんて、身を切られるような痛みすらある。
77	だけど覚えていたら、会えない日々にきっと心が折れてしまう。
79	だからきっと忘れてしまったほうがいい。
81	煙が小屋の中に充満するにつれ、すくい上げた水が指から溢れるように記憶が溢れ出していく。
83	「……ぐっ……あっ……」
85	――これは誰だ？
87	無邪気に明るく笑う少年に、意地っ張りだけど本当は誰よりも優しい少年、内気だけど向学心にあふれた少年。
89	そして、誰よりも大切だと思った何かを見通すような目で微笑む少年……。
91	この香の匂いは一体なんだ？
93	なんで俺はこんなところで香なんか焚いて……？
95	大事なものが次々に浮かび上がっては消えていく。
97	どこまで忘れれば、何を忘れれば、指先に残るなめらかで柔らかな肢体の感触を忘れられるんだろう。
99	きっと忘れなきゃいけないものは……。
111	気がつけば俺はフラフラと村と森の境にいた。
113	……逢いたい相手がいる。それが誰なのかはわからないけど、俺には逢いたくて仕方のない相手がいるはずだ。
115	しかし、どうして俺はこんなところにいるんだろう。
117	とりあえず村の奥に進んでいくと、何人かの男たちが深刻そうに話し込んでいた。
119	何を話しているんだろう？
121	近づこうとすると、向こうの方が俺に気がつき駆け寄ってきた。
124	【村人１】「あ！　てめぇ！　エルフの軍勢はどうした！？」
126	「エルフ……？」
128	こいつは一体何を言っているんだ？
131	【村人３】「落ち着けよ。その前に……よく無事だったな？」
133	「無事？」
136	【村人３】「今までどこにいたんだ？」
138	「どこにって……」
140	俺はどこから来てなんでここにいるのか、そんなこと俺が一番知りたいぐらいだ。
142	「……さぁ？」
144	首を振ると、最初に俺を怒鳴りつけた男が胸ぐらをつかみあげてきた。
147	【村人１】「はぁ！？　何をとぼけてやがるんだ！？　さてはてめぇ、エルフをうっぱらった儲けを独り占めにしようとしてやがるな！？」
150	【村人３】「おい、乱暴はよせって」
152	「ごほっ……ごほっ……」
154	何人かで引き剥がしてくれたおかげでなんとか息をつく。
157	【村人２】「大丈夫か？」
159	「なんとか……」
