3	そういえば前に作ってた弓は不思議な出来だったけど、イバラは不器用なんだろうか。
5	まさか怪我でもしやしないだろうな……。
7	ふと気になって、イバラの作業を肩ごしに覗き込む。
9	「……あれ」
16	【イバラ】「何だ、ニンゲン」
18	「あ、いや。イバラは器用だな、と思ってね」
20	イバラの手元にある木は、それは精巧な花の形に彫られようとしていた。
27	【イバラ】「ふふん、ボクにかかれば細工物など習うほどではなかったな」
29	なかなかどうして、基本的なことしか教えていないのに、イバラが作っている花は細工も細かくて大したものだ。
31	「うん、上手だね。すごいすごい」
33	もっとも、初心者にしてはという程度だけど。
35	そんな言い方をして、またへそを曲げられてもつまらない。
37	おだてておけば、気分よく熱中してくれるだろうし、上手くいけば助手としてうまく使えるかも……。
44	【イバラ】「エルフは偉大な存在なんだから、人間ごときができることをエルフのボクができないなんてあるわけないだろう？」
46	ふふん、とイバラはそっくりかえってそのまま倒れてしまうんじゃないかというほどに、胸を張っている。
48	調子に乗りやすいな、イバラ。
51	【イバラ】「ふふん、ニンゲンにもようやくボクの偉大さがわかったようだな」
53	鼻高々のまま、作業を進めていくイバラの手がふと止まった。
60	【イバラ】「……ここ段々にしたいんだけど、上手に作れない……」
62	「あぁ、ここに縦に切れ目を入れてから彫るといいよ。こんなふうに」
69	【イバラ】「おぉ、なるほど！」
76	【イバラ】「……はっ！　そんなの、ニンゲンに教えられなくてもボクだって思いついてた！」
78	「…………」
85	【イバラ】「もー！　あっち行け！　ボクはひとりでこの花を完成させるんだから！」
87	「はいはい……」
93	ま、イバラはほっといても、無茶して手を切ったりはしなさそうだし、他の連中の様子を見るか……。
95	「どう？　上手く出来そう？」
102	【ヒナタ】「うん！　ヒナタすごーくじょうずだよっ！」
104	ヒナタがそう言って満面の笑みで差し出した物体は……俺には一体なんなのかよくわからなかった。
106	「……これ何か聞いていい？」
113	【ヒナタ】「おはなだよ！　もー！　みてわかんないかなっ！？」
115	これがどうやったら花に見えるって言うんだ……何に見えるかって聞かれても困るけど。
117	「……まぁ、いいや。怪我だけしないように気をつけなよ？」
119	自由な創作意欲を削ぐのはよくないよな、うん。
126	【ヒナタ】「だいじょーぶ、とがったとこはさわっちゃダメなんだよねっ？　こーやってさわったら……ぴぎゃっ！　おててケガしたー！」
128	「あー、あー、あー！　何やってるの、ヒナタ！」
140	【コノミ】「あー、あー、たいへ〜ん」
142	「あのさ……見てないでコノミが治してあげなよ」
144	怪我したからって走り回ってるヒナタを見てると、あっけにとられるのもわかるけど。
146	自分の方が怪我したんじゃないかってぐらい蒼白になってるツキヨはともかく、見てるだけなんてひどいぞ。
153	【コノミ】「あ、そかぁ〜。うんいいよ。ヒナタ、手を貸して〜」
160	【ヒナタ】「ふにゅう？」
162	コノミはヒナタの手を取ると、傷口に手をかざした。
164	ぱぁっとコノミの手が優しい光を放ち、その光がヒナタに移って、みるみる傷口が癒えていく。
171	【ヒナタ】「おぉ……なおった……」
178	【ツキヨ】「……ほっ。治ったです、良かったです」
180	ツキヨがほっとした様子で胸を撫で下ろしている。
187	【ヒナタ】「ありがと！　コノミ！」
194	【コノミ】「どういたしまして、だよぉ〜」
196	ヒナタはとびっきりの嬉しそうな顔でコノミに飛びついた。
198	……そういえば、初めて会った時に、自分の怪我は自分で舐めて治すって言ってたっけ。
200	「治しっこできる友達が出来てよかったな、ヒナタ」
203	【ヒナタ】「うんっ！　コノミがおケガしたらヒナタがなおしてあげるねっ！」
210	【ツキヨ】「……怪我したら、治します」
212	おずおずと賛同するようにツキヨも手を上げた。
219	【コノミ】「うん、ありがと〜」
226	【ヒナタ】「ツキヨもイバラもニンゲンさんもなおしてあげるんだっ！　はやくだれかケガしないかなっ！」
228	「恐ろしいこと言うなよ、ヒナタ」
230	ヒナタのことだから誰かの役に立ちたいってだけで、他意はないんだろうけど……。
232	怪我しないかなって、それはないだろう。
239	【ヒナタ】「あ、そか。ケガしちゃったらいたいもんね」
246	【コノミ】「あはは〜、そうだよ〜」
253	【ツキヨ】「怪我、しないほうがいいです」
255	どっとみんなで笑い出す。
257	そんな騒ぎの中でも、イバラは一人熱心に作業を続けていた。
275	もうヒナタやコノミ、ツキヨはすっかり飽きたり完成させてどこかに行ってしまったというのに、イバラはひとり頑張っていた。
277	よく続くなぁ、と思いながら、俺も小物を作っていると突然イバラが奇声を上げた。
284	【イバラ】「わぁああああああ！」
286	「ど、どうしたの？」
288	びっくりして作りかけの髪飾りを取り落としそうになった。
295	【イバラ】「上手く出来ない！　こんなのもうやめたっ！」
301	イバラはそう言って不機嫌そうに彫っていたものを放り出すと、小屋を出て行った。
303	「……一体なんだって言うんだ？」
305	イバラが放り出した物を手に取ると、花びらの部分が大きく欠けてしまっていた。
307	「なるほど」
309	先ほどの奇声は、仕上げの段階で思うようにいかず上げたものらしい。
311	「しかし、せっかくここまでは上手くできてるのに……」
313	このまま投げ出してしまうのはなんだかもったいないような気がした。
355	【イバラ】「……」
357	完成して机の上に置かれていた自分の作品に、声も出ないくらい驚いている。
359	「失敗したとこ削ったら全体の形も良くなったから」
361	イバラが放り出していった細工を、俺がちょいちょいと仕上げておいたのだ。
363	あんまり手を加えるとイバラが作ったのと別物になってしまうから、最低限しか手は加えていない。
365	それでも気に食わないかもしれないけど……。
367	「……余計なことだったかな」
370	【イバラ】「どうして……？」
372	イバラは驚いた顔のまま、問いかけてきた。
374	これは、どうして勝手なことをしたのか、という意味なのか、それとも、もっと違う何かなのか……。
376	「せっかく上手に出来てるのに、投げ出していっっちゃったからもったいないなと思って」
383	【イバラ】「っ……！」
385	素直に答えると、イバラの顔が一瞬泣き出しそうにくしゃっと歪んだ。
387	やばい、自分のものに手を加えられるのはやっぱり嫌だったのか！？
389	「あ……ごめ……」
391	ごめん、と謝ろうとしたところで、イバラの表情は思い切り喜びを隠せないものになった。
398	【イバラ】「ふ、ふふんっ！　ボクがあまりに上手だからニンゲンもお手伝いしたくなったんだなっ！」
400	なんだ、勝手にいじられたのが気に食わないってわけじゃなかったのか。
402	「うん、そうかな」
409	【イバラ】「ふふん！」
