50	【ヒナタ】「おはよ、ニンゲンさん」
52	「おはよう……案外眠れるもんだなぁ」
54	顔を覗き込みヒナタの気配で目を覚ました俺は、うんと伸びをする。
56	ヒナタが選んだ寝床は、草が柔らかくて寝心地がよかった。
58	「雨が降った日とかはどうするんだ？」
64	【ヒナタ】「んん？　あめがふるとなに？」
66	「寝る場所を選ぶ時に、雨が降りそうとか、雨が降ってたらどこで寝るのかってこと」
68	村を出てきたときは野宿も覚悟していたけど、どうもエルフっていうのは恒常的に野山で寝ているものらしい。
70	だから、時節に応じた寝床選びのコツみたいなものがあるんじゃないのかな。
76	【ヒナタ】「んー、いろいろだねぇ！　きのうえとかきにあいてるあなとか、ほらあなとか、いろいろだよっ！　いろいろ！」
78	「ざっくりとした回答だな」
80	……エルフはきまぐれ、その時まかせ。そんなことはとっくにわかっていたはずだったのに、回答を期待した俺が馬鹿だった。
82	けど、そんなものかもしれないな。
84	いろいろ考えなければ、案外その時その時でやっていけるものなのかもしれない。
86	……たとえば、今日は草原、明日は木の上、いろんなところを転々として、人間にもエルフにも関わることなく……。
88	ぐぅうううううううう
90	そんな夢想をしていると、腹が鳴った。
96	【ヒナタ】「あははは、ニンゲンさんのはらのむしだっ！　はらのむしおなかすいたって！」
98	「そういえば、結局昨日からずっと何も食べてないのか。そりゃ腹も鳴るな」
104	【ヒナタ】「たんさく！？　たんさく！？　きょうはなにをたんさくにいくのっ！？」
106	「そうだな。どこに行こうか。果物を採りに行くか。この間まだ熟してなかった実がそろそろ熟してる頃合だろうし」
112	【ヒナタ】「そうだよ！　きっところあいだよっ！　いこう、はやくいこうよニンゲンさんっ！」
114	起き上がりはしたけど、まだ座ったままの俺にヒナタが手を伸ばしてきた。
116	俺はその手をとって立ち上がる。
128	「うん、いい感じに熟してるな。うまい」
134	【ヒナタ】「おぉ！　あかいみもっとあつめる！？」
136	「そうだな……いや、いいよ」
138	住居の拠点がなくなった今、たくさん摘んでも保存が出来ない。
140	せめて調理器具や調味料を確保するまでは、食糧を備蓄しておけないのか。
142	空腹が癒えると、改めて自分が置かれている現状に気がついた。
144	その時、その時で。
146	それは何かが起きた時の準備もできないってことだ。
148	エルフはそういう生き物らしいが、果たして俺はそんな風に生きられるんだろうか。
150	それにエルフには傷を癒したりする不思議な力がある。だけど、人間である俺にはそんな不思議な力はない。
152	……村を出てきたとき、俺はもう村に関わることなく生きていけるつもりだった。
154	だけど振り返ってみれば、穀類などの購入は村に頼り、森で手に入れたものは村で売り、結局のところ生活の場を森に移しただけで村から離れてなんかいなかった。
156	今は、その時その時で生きられるような気がしているけど、いざそうなってみた時、俺は後悔しないだろうか。
158	……きっと後悔なんか死ぬほどする。
160	ああすれば良かった、こうすれば良かった、とその繰り返しで生きていくことになるんだろう。
162	俺ひとりなら、それでもいい。野垂れ死んだとしてもそれは俺の勝手だから。
164	だけど、それにヒナタを巻き込んでいいのか？
166	ヒナタの道はヒナタにとって何が一番いいかを考えて……やっぱり手を離すべきなんだろうな。
172	【ヒナタ】「ニンゲンさん、くだものはもういいの？」
174	「ん？」
180	【ヒナタ】「もうたべないみたいだから！　くだものもういいなら、きょうはナニしよっか！　たんさくする？　モリであぶなくないマモノさがすとか！」
182	「……そうだな。行こうか」
188	【ヒナタ】「うん、いこー！」
190	俺はヒナタの先に立って、暗い森に向かって進んでいった。
212	【ヒナタ】「ニンゲンさん、オークみちゃったときはこわかったねっ！　たすかってよかったね」
214	「うん。また会わずに済むといいんだけどな」
220	【ヒナタ】「ニンゲンさん、ニンゲンさん、めがみのいずみにはおさかないっぱいいたねっ！」
222	「うん」
228	【ヒナタ】「ニンゲンさんがくれたかたかけぬのぶくろ、いろんなものがはいるんだよ！」
230	「今日も石とかが入ってるのか？」
236	【ヒナタ】「うん、そだよっ！　シバグルミのからもはいってるよっ！」
238	「なんで殻なんか入れておくんだよ……」
244	【ヒナタ】「ニンゲンさんがつくったおかし、さいしょはまっくろだったね。ツキヨがつくったツノカブト、かっこいかったね」
250	【ヒナタ】「ニンゲンさん、ニンゲンさん……」
252	ヒナタは今までの思い出を全部引っ張り出そうとでもいうように絶え間なくしゃべり続けている。
254	ほんの一か月の間に話しても話しつくせないぐらいたくさんのことがあったな。
256	どれもかけがえのない思い出で……そして……。
262	しばらく奥に進んでいくと、やっぱり彼らが待っていてくれた。
268	【コノミ】「あれれ〜、もう来ちゃったのか〜」
274	【イバラ】「やっぱりここに来たのか、ニンゲン」
276	「……うん」
288	【ヒナタ】「ニンゲンさんがごびょーきになったときはびっくりしたよっ！　やっぱりニンゲンさんいないとつまんないねっ」
290	ヒナタがぎゅっと俺の服の裾を掴む。
292	俺はヒナタを見下ろした。
298	【ヒナタ】「やっぱり……ここに、きちゃったかぁ……へへへ」
