2	「そういえば、身につけていないものは共有財産だというのがエルフの考え方じゃなかったっけ？」
9	【イバラ】「そうだぞ。エルフは人間みたいに身に付けられないほどの物に執着しないんだ。高潔な種族だからな」
11	「それなのに、なんで自鳴琴をあいつが持ってたときにあんなに怒ったの？」
18	【イバラ】「っ……！？　そ、それは！　ニンゲンが置いていけっていったから置いていっただけで、ボクはそもそも持ち歩くつもりだった！」
20	「わ！　しー、皆起きちゃうってば。まさかこんな山小屋に泥棒が入るとは思ってなかったからさ」
27	【イバラ】「思ってもいないことをしでかすのが、下賎な人間共の特徴だろうが。これからは、ニンゲンになんと言われようがちゃんと身に付けておくからな」
29	「悪かったって……それにしたって装身具でもあるまいし、自鳴琴は身に付けるには向かないんじゃないか？」
31	まさか首や腰から下げるわけでもないだろうし。
38	【イバラ】「別にかまわない。肌身離さず持ち歩くだけのことだ」
40	「……エルフってさ、それこそこの小屋みたいな身に付けられないものを誰かにとられちゃったらどうするの？」
47	【イバラ】「身に付けられないものはそもそも所有しない。自分の身体より大きなものを持って身動きできなくなるなんて滑稽だろう？」
49	「じゃあ、寝る時とか、あるいはたくさん本があったりとかしたら、どうしてるの？」
56	【イバラ】「寝る時は、木の上とか好きなところで寝る。雨が降ったら雨に降られないところで寝る。本は誰かが持ち歩いてるの以外は誰でも自由にしていい」
58	何を当たり前のことを聞くんだ、と言わんばかりにイバラは答えてくれた。
61	【イバラ】「誰かが持ち歩いていないものは誰のものでもない。だから、見かけたら好きに使っていい。それに身に付けているものにもそんなに執着しない」
68	【イバラ】「形あるものはいつか壊れるだろう？　石や金属は少しは持つけど、悠久の時を生きるエルフよりは早く傷んでしまうものの方が多いからな」
70	「そうか……それなのに、どうして自鳴琴をとられた時はあんなに怒ったの？」
72	納得しかけたけど、不思議になってさらに質問を重ねると、イバラはぶっきらぼうに言った。
79	【イバラ】「だって、これはニンゲンの大事なものだろう？」
81	「え？」
83	母さんの形見という意味では大事だけど、そんなこと言ったっけ？
90	【イバラ】「ボクにくれる時、大事なモノを見る目をしていた。だから、これはニンゲンの大事なモノだってわかったんだ」
97	【イバラ】「ニンゲンの大事なものは、ボクにとっても大事なものだ。大事なものをくれるっていうのは、ボクが大事だからだろう？　その気持ちには応えてやる」
99	えらそうに言いながらも、イバラの顔は真っ赤になっていて、こっちまで照れてしまう。
101	「そういえば、イバラはヒナタたちよりもたくさん装身具を身に付けてるよね」
108	【イバラ】「綺麗だからな！　綺麗って言うのは正しいってことだ。エルフの世界ではより美しいものがよいものとされるんだ」
110	「へー……」
117	【イバラ】「ボクの肌は透き通るように白くて美しいだろう！？　これが美しいってことだ。その美しいボクが身に付けてこそ美しいものはもっとも美しい」
124	【イバラ】「……と、思ってたんだ。ずっと。でも、ニンゲンと一緒にいるようになってから、それがわからなくなった」
126	「俺と一緒に暮らすようになってから？」
129	【イバラ】「……うん。ニンゲンはボクを特別扱いしないだろう？　ヒナタやツキヨとも同じように扱う。ボクは美しいからボクのことをずっと特別だと思ってた」
136	【イバラ】「エルフの中でもボクより美しいものなんて、それこそ兄上ぐらいしか認めてない。ボクは特別な存在だったんだ」
138	「すごい自信だったんだな」
141	【イバラ】「ハーフエルフやダークエルフなんて醜くて汚いと蔑んでいた。だから、すべてにおいてボクより劣ってるはずだ、と。でもそうじゃなかった」
148	【イバラ】「ボクは美しいし、美しいものは美しくあるのが義務だから、ボクは装身具をいっぱい身につけた。だけど、どうして兄上より美しくないのか不思議だった」
151	【イバラ】「……だから、頑張って色んなものを集めて身を飾ることにした。ボクは美しいから、もっともっと美しくなるために」
158	【イバラ】「だけど……なんか違うなって思って。いっぱい装身具を身に付けてもボク自身はちっとも変わってない気がして……」
161	【イバラ】「何かが足りないのかもしれないと思ったけど、それが何かわからないから見たこともないものを見つけようと思って、ここに新しいものを探しにきたんだ」
163	「それで、その何かは見つかった？」
170	【イバラ】「ううん……何も見つからなかった。でも、ヒナタやツキヨと遊ぶのは面白かった。コノミとだってここに来てもっと仲良くなった」
172	「じゃあ、綺麗なものは見つからなかったかもしれないけど、よかったじゃないか」
179	【イバラ】「綺麗なものは……見つけたといえば、見つけた。でも、ボクが身に付けられるものじゃないんだ」
181	「……どういうこと？」
