7	「行かない……いや、行けないよ」
9	やはり、イバラが言うように人間にとってエルフの世界は住みよいものではないだろう。
11	村の……人間社会にすら馴染めなかった俺に居場所があるかどうか。
13	それにもし、俺が行くことで『縁』というやつが深くなってしまったら……。
20	【イバラ】「なんでだ！？　なんで行かないなんて言うんだ！？」
22	自分で懸念してくれたくせにイバラは納得いかないという風に唇を尖らせる。
33	【コノミ】「そっか〜、ニンゲンくんは一緒に行かないか〜、ボクはそれでいいと思うよ〜」
40	【ヒナタ】「ニンゲンさんとはこれでおわかれか！　さびしいよ！？」
50	【ツキヨ】「残念です……」
52	「うん。俺だって寂しいよ」
66	【イバラ】「寂しいなら……」
68	イバラは何かを言いかけて、それから首を振った。
75	【イバラ】「それじゃ、さよならか。もう会うこともないだろうけど元気でな」
77	いつものように偉そうにふんぞり返って見せるイバラだったけど、その目は真っ赤だ。
79	「うん。イバラも皆も元気でね。さ、戻るなら急いで。多分昼過ぎには村の連中も来ちゃうだろうから。もうここにきちゃだめだぞ」
98	【イバラ】「じゃあな」
109	【ヒナタ】「ばいばい！」
120	【コノミ】「さよなら」
131	【ツキヨ】「さようならです……」
137	名残惜しそうに振り返り振り返り去っていくイバラたちを見送って、俺は身支度を始めた。
139	……俺は旅に出る。
141	ずっとここにいれば、十年後、二十年後、またエルフの結界が緩んだ時に再び会えるかもしれない。
143	でも、そのために人間がここに近づけるようになっていては、エルフたちが危機にさらされる。
145	俺がここにいることでニンゲンとエルフの縁が強まってしまうというのなら、俺もこの土地から離れた方がいいのだろう。
147	ここに残されていた本は惜しいが、すべてを持っていくことは出来ないからあきらめる。
149	俺が記したものも一冊にまとめて混ぜてきた。
151	いずれまたこの小屋に住み着こうと思った奴が役に立ててくれればいいなとかすかな願いを込めて。
153	その前に村の連中が売り飛ばすかもしれないけど、役に立ててくれそうな奴が手にしてくれればいい。
155	イバラ、ヒナタ、コノミ、ツキヨ、楽しかったよ。
157	俺も皆と過ごせてとても楽しかった。
165	しばらく行くと案の定村の連中と行き遭った。
167	携えた網に縄に武器、エルフを捕らえる気満々だ。
170	【村人１】「あ！　このやろう！　こんなところで何してる！？」
172	既に根回しをされているのか、村人達は殺気だって俺を取り囲んだ。
174	俺が皆を出し抜いてエルフを独り占めしていたとか何とか吹き込まれているのだろう。
176	俺はとっさに雑貨屋の息子を指差して怒鳴った。
178	「おまえのせいでエルフが逃げちゃっただろ！？」
181	【村人２】「え？」
183	俺を囲んでいた連中が一斉に雑貨屋の息子に顔を向けた。
186	【村人１】「え……？　おまえ、何言って……違う！　違うって！」
188	焦って言い訳をしようとするほど皆の視線はきつく険しくなっていく。
190	「もう二度とエルフなんて捕まえられないぞ、村に大損させやがって！　この泥棒が！」
192	村に大損と、強調してやると、俺に向いていた敵意が雑貨屋のほうに向けられた。
195	【村人２】「そういえば、空き家だから金目の物持ってこうって言い出したのコイツだったな」
198	【村人３】「……そういえばうちからも物がなくなったことがあるんだが、もしかして……」
201	【村人１】「違う！　違う！　それは俺じゃない！」
204	【村人４】「それはってことは他に思い当たることがあるのか？」
206	……おそらく威張り散らしていたせいで雑貨屋の息子に溜まっていた鬱憤もあったんだろう。
208	エルフを捕まえて売れば大金が手に入るという幻想が崩された村人達の怒りは、先導していた雑貨屋の息子に向けられた。
222	俺は村人達が言い争っている隙に、とっとと森を抜け、村を抜け、反対側の街道まで出た。
224	村人達の醜い争いを見ていたらすっきりした。
226	もう村に戻るつもりはない。
228	俺もエルフたちに習って、身に付けられるものだけを持ってどこか遠くに行こう。
230	……学問ならば、好きなだけ身に付けても邪魔にならないな。
232	やはり、町に向かって勉強をしようか。
234	他人より財産もなく、学問を志すには遅すぎるくらいかもしれないけど、何もない俺は何にだってなれる。
250	町に移り住んだ俺は、がむしゃらに働き、住み込みで学者の弟子に潜り込んだ。
252	おかげで裕福とはいえないまでも、好きに勉強をしながら一応生活は出来るようになって来た。
254	人間、頑張ればなるようになるもんだ。
257	【学者】「君は天体が好きだね。何か思い入れでもあるのかい？」
259	天球儀を眺めがてら磨いていると、先生が声をかけてきた。
261	「あ、いえ……天体、といいますか。月食に少しばかり興味があるので」
263	月が狼に食われるとき、エルフの結界が緩むと聞いた。
265	それなら月食を予測してあの小屋に訪れれば、また彼らに会えるだろうか。
267	彼にだけでも会えるといい。あの意地っ張りで生意気だけど、可愛い金髪のエルフに。
269	「正確に月食を予測することは可能でしょうか？」
272	【学者】「正確に……とは？」
274	「いえ、俺が暮らしていた所では月食の時には奇跡が起きたので」
277	【学者】「奇跡かい？　それは夢があるねぇ、いいねぇ」
279	先生は特に信じてもいない口ぶりで歌うように言った。
281	……そう、イバラに出会えたのは奇跡だったのだ。
283	この広い世界で、人間が持つ短い時間の中、たまたまエルフの結界が解けるあの時に、あの小屋に居合わせた奇跡。
286	【学者】「月も、地球も、そして太陽も、決まった周期で運行していることは判明しているからねぇ。だから、月食が起きる日を予測することは不可能ではないよ」
289	【学者】「ただまだ、完全とは言いがたいねぇ。是非、その奇跡を解き明かすためにも、君には月食が起きる周期を解明してもらいたいねぇ」
291	「……はい」
294	【学者】「学問というのはただ奇跡とされていた事柄に光を当て、解き明かしていくことです。是非その奇跡を解き明かしてください」
297	【学者】「目標があるというのはいいことですよ。何事を治めるにせよ、目指す場所を見つけるのは一番難しい。それを早々に持てた君は幸せだ。精進なさい」
299	「はい！」
