11	「俺、エルフの里に……皆と、イバラと一緒に行きたい」
15	人間にとってエルフの世界は住みよいものではなかったとしても、そこにはイバラがいる。
17	だったら、俺はイバラと共に行きたい。それが俺が出したたった一つの答えだった。
24	【イバラ】「ぼ、ボクと一緒に来たいのか？　ニンゲンには大変かもしれないんだぞ！？　それでもなのか！？」
26	自分で連れて行ってもいいなんて言っていたくせに、イバラはひどく心配そうだった。
28	……それだけ俺のことを大事に思ってくれているんだ。
30	イバラの気持ちが嬉しくて自然に頬がゆるんだ。
32	「あぁ、それでも一緒に行きたい」
39	【イバラ】「お前は……本当に馬鹿だな。大馬鹿者だ」
45	【コノミ】「あれれ〜？　イバラすっごく嬉しそう〜」
51	【ヒナタ】「うれしいよね！　ニンゲンさんがいっしょだもんね！」
57	【ツキヨ】「イバラ、ニンゲンさん大好きです」
64	【イバラ】「ばっ！　だっ！　誰が人間などと言う下等な生き物が大好きだなんて……」
66	怒ろうとしたイバラの顔が真っ赤になる。
72	【ヒナタ】「ニンゲンさんはかとうじゃないよ！？」
79	【イバラ】「そ、そりゃ、まぁ……ニンゲンは人間にしてはましな部類だけど……」
85	【ヒナタ】「で、かとうってなぁに？」
95	【コノミ】「ん〜ダメダメってことかな〜」
101	【ヒナタ】「えぇ！？　ニンゲンさんはダメダメなんかじゃないよっ！？」
107	【ツキヨ】「ダメダメ違うです……」
114	【イバラ】「だって、ボクがボクのものにしてやるって認めてるんだぞ！　だからダメダメなんかじゃないもんっ！」
125	【ヒナタ】「だよね！　ニンゲンさんといっしょ！　いっしょ！　いっぱいあそぼうねっ！」
135	【ツキヨ】「楽しみです」
146	【コノミ】「ニンゲンくんは〜エルフの領域でも〜研究したいかな〜？」
148	「え？　あ、あぁ……それは」
151	【ツキヨ】「研究、お手伝いするです」
161	【ヒナタ】「おてつだい！　おってつだい！　ヒナタもおてつだいするよ！」
167	【イバラ】「こら！　ニンゲンはボクのだぞ！」
173	村の……人間社会に馴染めなかった俺だけど、イバラたちと一緒になら、自分の居場所を見つけられそうな気がする。
175	いや、居場所なんてなくたって、イバラが一緒にいてくれるなら、それ以上なんて望まない。
177	「さ、じゃあ村の連中が押しかけてくる前に急いで出かけようか」
183	【ツキヨ】「はいです。……って言っても、何か準備いるです？」
190	【コノミ】「ボクらは〜、このまま持っていくものとかないけど〜ニンゲンくんは何か持っていきたいんじゃないの〜？」
192	「え？　あ、そうか」
203	【イバラ】「そうだぞ。ニンゲンが準備できたらいつでも出発できるんだからな」
205	エルフは身につける以上のものを持たないんだっけ。
207	じゃあ、イバラたちはなんの準備もする必要ないのか。
209	「……俺も、いいや。とりあえず、手に馴染んだ刃物さえあれば、あとはもういい」
216	【イバラ】「え？　いいのか？　宝物とかないのか？」
218	「強いて言えば、本は貴重だなって思うけど、宝物ならここにあるからさ」
220	俺はいらないものを持つ代わりに、イバラの手を掴んだ。
227	【イバラ】「え？　ぼ、ボク……！？」
229	「俺をイバラのものにしてくれるんだろう？　だったら、俺はあとはイバラがあればいいよ。他には何もいらない」
231	あまりたくさんのものを持っていこうとしても、きっと無駄になってしまうだろう。
233	だったらエルフに倣い、身に着けられるだけのものを持って、あとはここに置いていく。
235	「人間なんて居ないものとして扱われるとしても、イバラの所有物なら、イバラが大事にしてくれるんだよな。だったら俺はそれだけでいいよ」
242	【イバラ】「ニンゲン……」
244	イバラはぎゅっと俺の手を握り返してきた。
251	【イバラ】「当たり前だ！　身につけていないものは共有財産と見なされるんだから、ニンゲンはずっとボクのそばを離れちゃダメなんだぞ！」
253	「わかった。絶対に離れない」
255	辛いとか辛くないとか、何かを考える必要すらなく、イバラに所有されるとしたら……それはそれで幸せなのかもしれない。
262	【イバラ】「ずっと身につけて、大事に手入れしてやるんだからな。ありがたく思えよ、ニンゲン。さぁ、行くぞ！」
282	「ここどこだ？」
284	イバラたちが足を止めたのは、何の変哲もない森の一角だった。
286	「ここにいったい何があるっていうんだ？」
293	【イバラ】「ここにあるのはエルフの領域へと繋がる門だ。見えない場所に踏み込むのは不安か？」
295	「いや、イバラが一緒にいるから大丈夫」
297	俺の目にはそれまでまったく変わりのない、ごく普通の森に見える。
299	だけど、イバラは迷うことなく歩いてきたし、間違いなくここにエルフの領域への入口があるんだろう。
310	【ヒナタ】「ヒナタたちもいっしょにいるよ！」
312	「そうだな、ありがとう」
323	【コノミ】「ニンゲンくんと一緒だから〜迷っちゃうかと思ったけど〜大丈夫だったね〜」
325	「俺と一緒だったから迷う？」
336	【コノミ】「そだよ〜。本当ならニンゲンくんはここまで来られないはずだから〜」
347	【ツキヨ】「迷いの術がかかってるです。人間とか魔物は近付いてこられないようになってるから、他の人間が追いかけてきてても大丈夫です」
349	「……どういうこと？」
360	【コノミ】「ニンゲンくん、ここまでの道覚えてる〜？」
362	「え？　それは……」
368	そういえば、ここまでどこをどう歩いてきた？
370	俺は迷いなく進むイバラたちにただ付いてきただけで、どこをどう歩いてきたのかはさっぱりわからなくなっていた。
